Fp1_delta_mean,Fp1_theta_mean,Fp1_alpha_mean,Fp1_beta_mean,Fp1_gamma_mean,Fp2_delta_mean,Fp2_theta_mean,Fp2_alpha_mean,Fp2_beta_mean,Fp2_gamma_mean,F3_delta_mean,F3_theta_mean,F3_alpha_mean,F3_beta_mean,F3_gamma_mean,F4_delta_mean,F4_theta_mean,F4_alpha_mean,F4_beta_mean,F4_gamma_mean,C3_delta_mean,C3_theta_mean,C3_alpha_mean,C3_beta_mean,C3_gamma_mean,C4_delta_mean,C4_theta_mean,C4_alpha_mean,C4_beta_mean,C4_gamma_mean,P3_delta_mean,P3_theta_mean,P3_alpha_mean,P3_beta_mean,P3_gamma_mean,P4_delta_mean,P4_theta_mean,P4_alpha_mean,P4_beta_mean,P4_gamma_mean,O1_delta_mean,O1_theta_mean,O1_alpha_mean,O1_beta_mean,O1_gamma_mean,O2_delta_mean,O2_theta_mean,O2_alpha_mean,O2_beta_mean,O2_gamma_mean,F7_delta_mean,F7_theta_mean,F7_alpha_mean,F7_beta_mean,F7_gamma_mean,F8_delta_mean,F8_theta_mean,F8_alpha_mean,F8_beta_mean,F8_gamma_mean,T3_delta_mean,T3_theta_mean,T3_alpha_mean,T3_beta_mean,T3_gamma_mean,T4_delta_mean,T4_theta_mean,T4_alpha_mean,T4_beta_mean,T4_gamma_mean,T5_delta_mean,T5_theta_mean,T5_alpha_mean,T5_beta_mean,T5_gamma_mean,T6_delta_mean,T6_theta_mean,T6_alpha_mean,T6_beta_mean,T6_gamma_mean,Fz_delta_mean,Fz_theta_mean,Fz_alpha_mean,Fz_beta_mean,Fz_gamma_mean,Cz_delta_mean,Cz_theta_mean,Cz_alpha_mean,Cz_beta_mean,Cz_gamma_mean,Pz_delta_mean,Pz_theta_mean,Pz_alpha_mean,Pz_beta_mean,Pz_gamma_mean
20.5426509945532,0.705712513322958,0.836354094990144,0.0915804383749743,0.0074933699402516,201.720657233174,1.29620746873929,0.789881340801449,0.139629612362205,0.0157586432548937,11.6188266700217,0.440462518746238,1.2162777175974,0.0726660774021458,0.00440009748545304,6.50417283994055,0.818265667282956,1.35590550318753,0.115122888922005,0.00523046322307128,0.894661308950349,0.233511220668463,0.185825314836875,0.0384880782884069,0.000784476324557164,1.36723849856955,0.373318612193955,0.368951926608704,0.0423034192444372,0.000944004571082319,1.11069510757611,0.155050485262187,0.370689623391964,0.142822637252717,0.000670367878727172,3.35764949175453,0.442058920791206,0.751709210253571,0.375035260273079,0.00268864942338598,1.51050463052252,0.283471935715605,0.6775076690842,0.149025896330673,0.00100187759544979,2.07011795098508,0.321158170624016,0.748042591333381,0.202622991919074,0.00388708565675722,36.4949856666997,1.4121047720673,8.49847847927004,0.149116669505654,0.00329786213334071,6.35033995449345,1.98279075248397,4.86479107625059,0.156162242016258,0.00398638125477823,1.87422749308429,0.408710831913323,2.44198719559134,0.193556949673503,0.00217776184838089,1.4293778197652,0.53033772265082,1.71471783825117,0.166842432768644,0.00120540960984049,4.0813367473139,1.759520285224,1.3581720354165,0.223588187538043,0.0044768552704983,6.95023654379293,0.742420130862266,1.08505402142799,0.251037096670872,0.0215232538828142,1.31040313610728,0.283063262713719,0.213166248935782,0.0379746444924241,0.000607049438572107,1.80034366627206,0.513284274355879,0.430253279436063,0.0364209894090598,0.000715440027735766,2.14995414778102,0.309610624675181,0.500757086192133,0.0563732791775246,0.00115295069007573
6487.75684423254,16.5349491428021,62.6512826875527,1.41190518706425,0.270824305171606,9571.32937608712,19.8251968536601,73.466147508146,0.834295109993227,0.1399566945983,180.371457807276,3.78868888054645,41.8153861029759,28.4579559372957,12.1573364979203,85.5611492577817,3.27360174098015,44.8016269562591,0.666417408830028,0.157909337074736,11.3710239190853,2.02287946699563,9.8237560668448,0.258347546810516,0.0404871146777875,11.8933144702616,1.21142777826389,7.45111601707905,0.263652625474955,0.0132825455081881,35.7976809414156,3.58747211695872,331.617122280915,0.71837620268108,0.0300641188077021,41.5058086288382,4.13800708601024,408.663175801919,0.544017442748468,0.0207873452909371,99.2836159234261,12.3478485848681,542.921446914498,0.801223410291251,0.0531977375519976,191.649971161147,18.0643252258631,1047.30306296322,2.1412468243643,0.0486324603055927,234.080708450736,3.90952994110262,39.1710227173409,0.175562691161803,0.0169016429190315,724.504794919636,12.7376174484558,52.3879900382282,0.312636856976967,0.0313538564534145,23.8753778909351,1.44584410622632,6.6794366499654,0.885320984191412,0.291727841058557,61.240879520484,3.18084361447977,12.8657553668668,0.217228032006062,0.0367041015507425,113.497178759653,7.05176832543849,29.3739950120649,0.51812743055704,0.0526944099297598,212.692602565957,11.098768560592,37.5318183723909,0.551425362935722,0.0561820920215295,146.223074064597,4.05540753204158,42.2986241182916,0.546607749160117,0.10744922141459,29.1031972836094,4.20269458789913,13.7668330090905,0.247696626618618,0.0374982989737342,29.5256252058162,4.51734632754109,477.72546022797,0.274125688210252,0.0163350475482115
217.265597273646,3.60563679530915,1.81339430001409,0.59756942793447,0.0506332450445474,255.42788411833,3.96305385352084,1.19127653318318,0.343484791402973,0.0411327467229594,11.7107900210713,0.57161853847482,1.51006208031642,0.175532442440364,0.00262535332187943,104.856286760154,0.733792284579449,1.31651891416575,0.192416476530226,0.00429646099378786,1.40589378934462,0.183055788110731,0.767745299422871,0.416433124037954,0.00139082276969848,2.0200036922398,0.586795760721335,3.77929687826491,2.58942939063731,0.00366462525190098,9.53676874680838,0.477549852089592,1.03905006576426,0.692237946009119,0.00197999074638898,2.34951215607482,0.627294468928611,3.2361900541093,2.03939508648964,0.00325230872269277,2.85960983822058,0.78519387818053,0.858993376923005,0.542139510464013,0.00415479238145566,2.90157429053734,0.561634822298552,1.29910974804305,0.548575834045603,0.0035562941372571,21.5631294641896,0.907844009305541,8.14895459782609,0.127872405106896,0.00209080506370672,26.9554632947659,0.987656534001834,2.19424713711504,0.140411194536029,0.00226165349803117,3.89385169331465,0.312726707386159,4.14114874405956,0.328109437073882,0.0153860660449478,3.91529035347005,0.30575398617194,2.84030001921306,0.253400220009828,0.00873388438823366,9.91908810770918,1.69478937266947,1.70533659918015,0.460720736417849,0.0421951502330286,3.29496799393211,0.366924454902645,1.12660110698991,0.242015717497736,0.0108540846445969,2.32784573137016,0.480178041933882,0.66215216212649,0.236861883574882,0.00102155122754089,6.36167364531566,1.63570707097242,1.79280484599549,0.685027496538184,0.00228195729295199,4.84525801894527,1.00585139629224,1.74558601390455,0.879750367980711,0.00225830904294047
485.103206853165,1.25766997629421,0.585472535639733,0.0842360365368165,0.0304059153385397,438.136371657857,1.45100867588682,0.769387060892158,0.183221536291059,0.0672284848880796,22.5083098385736,0.660449262335741,0.851637692216472,0.0601742158195938,0.0110379003170202,7.0783988586036,0.535692130722243,1.10939209866655,0.699748573735793,0.300893735942625,0.426680948791152,0.135661050066346,0.370603137125068,0.0268794847856191,0.00255711681191217,0.701222291154433,0.159158287237064,0.640006631345495,0.370913783052201,0.227461475695045,2.60540452653312,0.221959249569378,5.8651483283447,0.217885331882732,0.00112760848535591,2.54110955694879,0.113220208534059,2.40175075611614,0.152125345500811,0.00126540863378371,4.80959092600226,0.485544910341157,44.4071244472751,0.950540624841679,0.00203040126253754,9.70826947756675,0.352439027816862,22.502756376424,1.5531701924762,0.00239552331835501,7.69242435581496,0.93787904115899,1.05214180073159,0.0359484704587063,0.0024587955755297,4.80654879300705,2.0818949087612,3.01570108394367,0.152329939268075,0.0433219831564053,9.48846083241347,0.718978335087103,0.814780932500806,0.0327556182082643,0.00218232426872021,3.23724909238147,2.98740166979827,7.4523753682425,0.1157475447432,0.026598130819834,10.0659162036423,3.82249895011197,4.04254973550853,0.387498865976099,0.0121172453478097,5.72417758886251,0.32282579940367,16.0329926009423,0.367572435331105,0.0325174323099431,3.51040189935995,0.111485359594053,0.857271876907181,0.0419561907450519,0.000626854449910299,1.54759836105426,0.347247377092568,0.991749420288186,0.0346412438423729,0.000967973834731446,67.4534097662003,1.42510718297344,0.474066781224345,0.0390923204023863,0.0012379943061412
155.388533110743,4.32950353023778,356.222336981368,1.06535836870066,0.104261389373671,108.858911702492,3.69745575802047,355.415162526739,43.6865089114557,15.0584935768194,7.38293830183308,0.95414828676566,385.818458021065,0.621361692952356,0.0217532982283658,6.16811986323185,1.32143454811607,270.489723027816,0.936920680315179,0.128883505987597,2.07531455802471,0.706695259262517,121.522381022301,0.797078057801138,0.00967107182054927,1.28416279169509,0.528584233479559,41.5945989817309,0.674213850667236,0.02021959065146,3.46382646050963,1.01806781463353,191.338729900083,1.4013562799613,0.00375956784805779,2.62876900380852,0.805262786099192,207.22213773653,1.5083503297711,0.00382423202285652,28.4895770542393,8.13300990557004,10019.4836238044,2.72544125651931,0.0090753129207102,18.9945850976735,5.84053603090208,5783.75923814847,1.73874854261432,0.00587275600206968,18.4683535668785,1.89739564475824,152.130882834157,0.367676759877916,0.00929276424943169,25.833677375097,1.7267004725592,121.246798985196,0.372655815689445,0.00720066385796193,11.0189789141371,1.937380513186,54.7412380668014,0.775375067060628,0.050819186491952,8.79246756961159,1.78921084663213,63.6652126712895,0.809694438429859,0.0378663058499312,10.4573592197424,6.32762032318725,5767.80960545228,2.5803236731283,0.0076684900534062,6.31659995017731,4.2443977664349,2803.65857411288,1.19487320165914,0.00436202967474666,5.34765217426987,2.34966372324821,486.134058735332,0.609593449331246,0.0213364806626048,4.90998074423064,2.06498908983802,230.058952268511,0.402920400474272,0.00409664659164209,2.66653404052988,1.06028648462744,345.8529409785,0.880907078435725,0.00302947278881035
382.562884935035,4.13421302923506,7.69141289982419,0.228256248758109,0.0138241214515186,4303.13895043241,23.1234701177578,10.9897286912277,0.267341764764457,0.0413206272903356,18.8570053968313,1.37574047704304,4.6540004581217,0.549091112977932,0.929661795422715,4.75717429722317,1.46161841090432,8.56915926056901,0.232946430621439,0.410507171086233,1.63931135894681,0.778231972246516,1.57657775555208,1.18343784838897,1.35211294160219,1.66991102352731,0.937638965364827,3.06226473548375,0.184320049553822,0.0120222391148813,3.3270046274472,1.87375835824086,15.7405601678683,0.303753926499363,0.00534360071137053,5.45617807249879,1.4632731000414,4.55783054283909,0.138865149621918,0.00254453406538272,10.5750122155615,1.88577403081449,170.94317330194,0.324237298035076,0.00479125080818432,8.99289425662724,0.936124586227119,30.5671025087849,0.198570567107349,0.00396955989408878,27.2451397068838,13.6235476932255,6.44995675594548,0.414971623497704,0.419652047192709,6.00976673001253,1.6811942480626,7.40656923219386,0.205167796888156,0.0845570546671847,89.6040868001934,12.2456294411113,10.0825299714658,0.894015410166367,0.488116013573299,4.99979737787987,2.55883442803387,4.35920896153223,0.236288888296241,0.0366539972827974,12.6862489760685,3.44934647439038,162.093497521281,0.475031193848795,0.00869144816206409,11.7384622741868,1.59628584019451,20.5654205734624,0.278316388542511,0.0068610597530021,2.36672577517136,1.0888140407102,10.7595963228768,0.187067684417235,0.0119918497862352,1.44706827294971,0.981341214772243,4.79300629858805,0.146370101574029,0.00347437965971484,3.83186896728692,0.7005120271166,5.13484430270376,0.0840153422866855,0.000896383346431519
4474.56571597999,13.4607058722366,0.272786615692544,0.528826668972003,0.0664907564355232,6792.98620852897,18.9846626198139,0.373545167784672,0.245424787099974,0.0777241224311955,3.21822967231072,0.129588279872853,0.0496241081619172,0.127382249626951,0.019687940870183,2.24350079259827,0.10729116603149,0.0594055137847242,0.0322504203749317,0.00985901858280783,0.601153446448821,0.0540732711068469,0.0263518820297901,0.00524911494192108,0.000623740963714899,0.778436403701607,0.0430510363416552,0.0198938267818529,0.00282229189618282,0.000276228800218827,4.60148928022694,0.0874129345911564,0.0371487161837949,0.00492576538839819,0.000338556549749169,59.2079402814234,2.46721491862941,0.210392688905283,0.0168260858491067,0.000544425275562196,19.2394634714965,0.195647284455539,0.317864022523506,0.00948705808653252,0.000434352522552387,16.6235462410177,0.139563177920852,0.0965618300148584,0.00471153172890044,0.000325578796600624,4.35868606188686,0.247117648445478,0.0980676915300156,0.0951650499910097,0.0378438111098668,23.3083799324617,0.353460599143394,0.133810363234436,0.0344407665356738,0.00911094450368592,9.57906395646587,0.122484971179081,0.0820428859143566,0.125726923389189,0.0319022313929168,24.5624722097228,0.113701454813205,0.0859868740784334,0.101607546723027,0.034291919762073,34.2335080543644,0.339353374851837,0.506913959307279,0.0165694740016244,0.000668678698567129,33.111712432783,0.187809318824857,0.350866927412578,0.00498713392779975,0.000473936367921038,36.0809124390415,0.579527521380201,0.0992700087608694,0.00713367511034298,0.000663318299238193,0.542569999761059,0.180787215475658,0.0473907851049369,0.00309763984989592,0.000373404444891885,4.47384380649381,0.119045357634362,0.0335098987842053,0.00354583959419405,0.000286596933656529
5679.64060806314,5.9096033904778,2.53356287702366,0.587964960357788,0.215284957429677,13911.7863578232,10.2033249330092,2.28831014194332,0.162340803200144,0.0418316032118401,3.6843128922386,1.9877715837153,4.8272667955421,0.083164494884519,0.00468217161828831,18.5665048694803,1.01170646323858,2.16925326950891,0.0982299537353827,0.0108510968776023,15.131280503259,0.966787230909696,4.62684971115145,0.15770737745296,0.0031187863724702,7.34691813136885,0.312595717589813,0.880212634278272,0.0616537235689898,0.00125646737770475,29.3240488652874,1.76727083981992,3.84480366910123,0.133680108728242,0.00137550241076898,11.9710447813901,0.370203840813929,0.80177434902548,0.126749753735057,0.00150268915667265,41.8068404725532,12.4642636456527,33.7529764476315,0.100718788544932,0.00410601005262482,37.2723090508066,65.633452337696,200.303143920266,0.333895596416186,0.00413669221969339,13.2964814089873,0.73865489973138,1.5047530882231,0.120764752045944,0.029023420923597,16.8478901818478,0.871722804271969,1.02673571754598,0.0561854266243604,0.00460752742942265,24.1851271183057,0.2990717029384,1.10414950229776,0.121603451314293,0.0191974435936909,22.9627147222807,0.237067206110892,0.777145222901115,0.0752822958456667,0.00905604997091205,53.3502217661448,8.15219376461957,30.8419616272958,0.101797254993042,0.00652956410259773,45.2553500479179,25.9411862886737,108.332251337749,0.267748182379738,0.0114103554574293,66992.9036731471,369.53864409374,17.0606987743624,0.456875855189669,0.015932392795621,12.0754707926592,2.89645447929443,10.5822375631792,0.131490061857446,0.00163165283446296,27.0944303923935,2.25688649321677,4.25660076658591,0.0691874537074217,0.000961868556977167
977.181255618635,1.94644533308927,6.53624963007161,2.61335746645292,0.636700158654807,4454.78529363537,6.75358260001251,5.36661336605782,1.09761740712726,0.338540432404534,4.27375802234893,1.66631273571823,7.28715284459196,1.93591776846494,0.458667540828567,34.825195328671,1.49757977687698,4.32726394380031,5.08484345563134,2.02384619398451,3.06700979423036,1.01186892510362,4.35701538948771,0.0976847734611167,0.00170767788887189,1.11823214177105,0.481137227672313,1.80727454169998,0.0666310762375013,0.00581264797017416,4.7557572652765,0.943232606568545,19.3364989270757,0.163244170833116,0.00138632259477584,3.13573005432576,1.83672868258559,32.8380632149956,0.139370009626117,0.00179725803938749,8.0940995567755,1.57246915496775,104.135255330384,0.442256325437947,0.00165000562034859,8.4476609807208,4.48829680501868,144.077632661704,0.242831994146917,0.00575829409407273,163.401713903851,7.4458241808864,10.2459679560079,0.200478069769059,0.0131389671526785,31.0213390317509,2.22039976991713,5.19930523639364,0.0856000787548803,0.0039072611758614,153.22374869539,8.68948621131146,23.8954246619591,0.371425501032855,0.0145689459917386,28.8934893854227,6.78021490492326,11.2814021778685,0.328329158682933,0.0193629476278135,11.4053061025691,11.5133813015223,105.33704618213,0.45472176209267,0.0113132157768604,21.0294446892134,20.4735567637894,68.5682129369179,0.66614869124143,0.229600294954975,4.05441046914626,2.4737230197691,4.71218554900122,0.10649122389171,0.0028516995369972,3.58345576552052,1.37658976858834,2.7217437190418,0.0954546873920063,0.00153741435894435,4.47510477970353,0.819046951461899,11.7865303392818,0.099155648874216,0.000895834283902194
19219.5872998505,22.6620033190796,1.13199854688364,0.140162670233228,0.0126487377339512,11178.0883055361,13.646291694979,1.02444819329737,1.36110425559789,0.330028447520049,906.749237681982,1.86654410325878,0.800450701953138,0.113919612800238,0.00864274041030643,68.3621864469049,0.552222416322842,0.727563923982166,0.859128107665044,0.120211509198494,10.3647959102503,0.557670649635862,0.752652334976059,0.1220560883461,0.0165801253114691,7.26967612480325,0.763774038765087,0.698303566176819,0.831368629108901,0.105666452557439,379.510844870928,7.91281026580973,3.59643054281595,0.420290949093675,0.00776099590996002,41.733799020768,0.551522061888938,2.13880379117478,0.210278218961211,0.00510334111568692,79.7126749724639,2.62750724855787,1.25116096889593,0.140539885658989,0.00788809387888427,84.6098834419421,1.94491714456023,1.21151087770921,0.201518211506387,0.00865061926740201,54.6729973637484,1.139888358482,1.59397560739704,0.0581051674093386,0.00523565845604406,47.308168862358,0.857566659173269,1.13283475833182,0.0571974004137519,0.0029283330824823,47.6940468698032,1.04964838246993,2.17933812758157,0.0981648109151603,0.0190260513854014,26.7410219417121,0.787466989094471,1.51896110720899,0.127865941217677,0.0296843006167037,98.429073979487,1.18476617157319,1.03141973371066,0.127814525064445,0.0148724687951283,116.870205949781,0.647873409267143,0.565731506403601,0.0905892894512927,0.00970193132360049,40.3636465770775,0.85061273951689,0.956202977389794,0.103796408448168,0.0053918695582032,15.2455315194357,1.92231276999499,0.935320745418448,0.217010222231607,0.00690672183455577,46.6570023532209,1.08836399138552,2.00948753227653,0.178735015312935,0.00318712901967202
